,Title,skill Reading Comprehension Importance,skill Reading Comprehension Level,skill Active Listening Importance,skill Active Listening Level,skill Writing Importance,skill Writing Level,skill Speaking Importance,skill Speaking Level,skill Mathematics Importance,skill Mathematics Level,skill Science Importance,skill Science Level,skill Critical Thinking Importance,skill Critical Thinking Level,skill Active Learning Importance,skill Active Learning Level,skill Learning Strategies Importance,skill Learning Strategies Level,skill Monitoring Importance,skill Monitoring Level,skill Social Perceptiveness Importance,skill Social Perceptiveness Level,skill Coordination Importance,skill Coordination Level,skill Persuasion Importance,skill Persuasion Level,skill Negotiation Importance,skill Negotiation Level,skill Instructing Importance,skill Instructing Level,skill Service Orientation Importance,skill Service Orientation Level,skill Complex Problem Solving Importance,skill Complex Problem Solving Level,skill Operations Analysis Importance,skill Operations Analysis Level,skill Technology Design Importance,skill Technology Design Level,skill Equipment Selection Importance,skill Equipment Selection Level,skill Installation Importance,skill Installation Level,skill Programming Importance,skill Programming Level,skill Operation Monitoring Importance,skill Operation Monitoring Level,skill Operation and Control Importance,skill Operation and Control Level,skill Equipment Maintenance Importance,skill Equipment Maintenance Level,skill Troubleshooting Importance,skill Troubleshooting Level,skill Repairing Importance,skill Repairing Level,skill Quality Control Analysis Importance,skill Quality Control Analysis Level,skill Judgment and Decision Making Importance,skill Judgment and Decision Making Level,skill Systems Analysis Importance,skill Systems Analysis Level,skill Systems Evaluation Importance,skill Systems Evaluation Level,skill Time Management Importance,skill Time Management Level,skill Management of Financial Resources Importance,skill Management of Financial Resources Level,skill Management of Material Resources Importance,skill Management of Material Resources Level,skill Management of Personnel Resources Importance,skill Management of Personnel Resources Level,skills_N,abilities Oral Comprehension Importance,abilities Oral Comprehension Level,abilities Written Comprehension Importance,abilities Written Comprehension Level,abilities Oral Expression Importance,abilities Oral Expression Level,abilities Written Expression Importance,abilities Written Expression Level,abilities Fluency of Ideas Importance,abilities Fluency of Ideas Level,abilities Originality Importance,abilities Originality Level,abilities Problem Sensitivity Importance,abilities Problem Sensitivity Level,abilities Deductive Reasoning Importance,abilities Deductive Reasoning Level,abilities Inductive Reasoning Importance,abilities Inductive Reasoning Level,abilities Information Ordering Importance,abilities Information Ordering Level,abilities Category Flexibility Importance,abilities Category Flexibility Level,abilities Mathematical Reasoning Importance,abilities Mathematical Reasoning Level,abilities Number Facility Importance,abilities Number Facility Level,abilities Memorization Importance,abilities Memorization Level,abilities Speed of Closure Importance,abilities Speed of Closure Level,abilities Flexibility of Closure Importance,abilities Flexibility of Closure Level,abilities Perceptual Speed Importance,abilities Perceptual Speed Level,abilities Spatial Orientation Importance,abilities Spatial Orientation Level,abilities Visualization Importance,abilities Visualization Level,abilities Selective Attention Importance,abilities Selective Attention Level,abilities Time Sharing Importance,abilities Time Sharing Level,abilities Arm-Hand Steadiness Importance,abilities Arm-Hand Steadiness Level,abilities Manual Dexterity Importance,abilities Manual Dexterity Level,abilities Finger Dexterity Importance,abilities Finger Dexterity Level,abilities Control Precision Importance,abilities Control Precision Level,abilities Multilimb Coordination Importance,abilities Multilimb Coordination Level,abilities Response Orientation Importance,abilities Response Orientation Level,abilities Rate Control Importance,abilities Rate Control Level,abilities Reaction Time Importance,abilities Reaction Time Level,abilities Wrist-Finger Speed Importance,abilities Wrist-Finger Speed Level,abilities Speed of Limb Movement Importance,abilities Speed of Limb Movement Level,abilities Static Strength Importance,abilities Static Strength Level,abilities Explosive Strength Importance,abilities Explosive Strength Level,abilities Dynamic Strength Importance,abilities Dynamic Strength Level,abilities Trunk Strength Importance,abilities Trunk Strength Level,abilities Stamina Importance,abilities Stamina Level,abilities Extent Flexibility Importance,abilities Extent Flexibility Level,abilities Dynamic Flexibility Importance,abilities Dynamic Flexibility Level,abilities Gross Body Coordination Importance,abilities Gross Body Coordination Level,abilities Gross Body Equilibrium Importance,abilities Gross Body Equilibrium Level,abilities Near Vision Importance,abilities Near Vision Level,abilities Far Vision Importance,abilities Far Vision Level,abilities Visual Color Discrimination Importance,abilities Visual Color Discrimination Level,abilities Night Vision Importance,abilities Night Vision Level,abilities Peripheral Vision Importance,abilities Peripheral Vision Level,abilities Depth Perception Importance,abilities Depth Perception Level,abilities Glare Sensitivity Importance,abilities Glare Sensitivity Level,abilities Hearing Sensitivity Importance,abilities Hearing Sensitivity Level,abilities Auditory Attention Importance,abilities Auditory Attention Level,abilities Sound Localization Importance,abilities Sound Localization Level,abilities Speech Recognition Importance,abilities Speech Recognition Level,abilities Speech Clarity Importance,abilities Speech Clarity Level,abilities_N,knowledge Administration and Management Importance,knowledge Administration and Management Level,knowledge Clerical Importance,knowledge Clerical Level,knowledge Economics and Accounting Importance,knowledge Economics and Accounting Level,knowledge Sales and Marketing Importance,knowledge Sales and Marketing Level,knowledge Customer and Personal Service Importance,knowledge Customer and Personal Service Level,knowledge Personnel and Human Resources Importance,knowledge Personnel and Human Resources Level,knowledge Production and Processing Importance,knowledge Production and Processing Level,knowledge Food Production Importance,knowledge Food Production Level,knowledge Computers and Electronics Importance,knowledge Computers and Electronics Level,knowledge Engineering and Technology Importance,knowledge Engineering and Technology Level,knowledge Design Importance,knowledge Design Level,knowledge Building and Construction Importance,knowledge Building and Construction Level,knowledge Mechanical Importance,knowledge Mechanical Level,knowledge Mathematics Importance,knowledge Mathematics Level,knowledge Physics Importance,knowledge Physics Level,knowledge Chemistry Importance,knowledge Chemistry Level,knowledge Biology Importance,knowledge Biology Level,knowledge Psychology Importance,knowledge Psychology Level,knowledge Sociology and Anthropology Importance,knowledge Sociology and Anthropology Level,knowledge Geography Importance,knowledge Geography Level,knowledge Medicine and Dentistry Importance,knowledge Medicine and Dentistry Level,knowledge Therapy and Counseling Importance,knowledge Therapy and Counseling Level,knowledge Education and Training Importance,knowledge Education and Training Level,knowledge English Language Importance,knowledge English Language Level,knowledge Foreign Language Importance,knowledge Foreign Language Level,knowledge Fine Arts Importance,knowledge Fine Arts Level,knowledge History and Archeology Importance,knowledge History and Archeology Level,knowledge Philosophy and Theology Importance,knowledge Philosophy and Theology Level,knowledge Public Safety and Security Importance,knowledge Public Safety and Security Level,knowledge Law and Government Importance,knowledge Law and Government Level,knowledge Telecommunications Importance,knowledge Telecommunications Level,knowledge Communications and Media Importance,knowledge Communications and Media Level,knowledge Transportation Importance,knowledge Transportation Level,knowledge N
391,Photographers,3.0,3.12,3.75,3.88,2.88,3.0,3.5,3.25,2.0,1.25,1.88,1.62,3.0,3.0,3.0,3.0,2.75,2.75,3.0,3.0,3.12,3.12,3.0,3.0,2.88,2.88,2.5,2.88,3.0,3.0,3.12,3.0,3.0,3.0,2.88,2.88,2.0,1.5,2.0,1.5,1.25,0.25,1.62,0.75,2.25,2.12,2.25,2.12,1.25,0.38,2.12,1.62,1.0,0.0,2.25,2.0,3.0,3.0,2.12,2.0,2.0,2.0,3.0,3.0,1.5,0.62,1.62,0.75,2.88,3.0,8,3.88,4.0,3.38,3.5,3.75,4.0,2.88,3.12,3.38,3.62,3.62,3.75,3.12,3.62,3.12,3.5,3.12,3.25,3.12,3.12,3.25,3.38,2.0,1.38,2.0,1.38,2.0,1.88,2.38,2.75,2.88,3.12,2.88,2.88,1.75,0.88,3.62,3.62,3.0,3.12,2.62,2.88,3.12,2.88,3.12,3.0,3.12,3.0,2.75,3.0,2.75,2.88,2.0,1.88,2.5,2.62,2.75,2.88,1.88,1.0,1.38,0.38,2.25,2.0,1.0,0.0,1.88,0.88,2.12,2.0,1.88,0.88,2.0,1.62,1.0,0.0,2.0,1.38,2.0,1.38,3.5,4.0,3.5,3.88,3.25,3.62,1.5,0.5,1.5,0.62,2.5,3.0,1.88,1.25,2.0,2.0,2.0,1.88,1.38,0.38,3.0,3.0,3.12,3.0,8,3.0,3.69,2.46,3.5,2.65,2.46,4.19,4.85,4.35,5.04,2.0,2.27,2.73,2.88,1.04,0.12,3.84,4.76,1.64,1.44,2.64,2.84,1.48,1.04,2.0,2.42,2.15,2.46,1.68,1.36,1.48,1.16,1.08,0.2,3.04,3.6,2.0,2.0,1.62,1.58,1.12,0.23,1.23,0.62,2.23,2.31,3.19,3.81,1.35,0.81,3.69,4.58,1.46,1.12,1.5,1.5,1.81,1.38,1.88,1.77,1.88,1.42,3.15,3.73,1.62,1.38,26.0
392,"Camera Operators, Television, Video, and Motion Picture",3.0,3.12,3.5,3.25,2.5,3.0,3.38,3.12,2.12,2.0,1.38,0.5,3.25,3.5,2.88,3.25,2.5,2.62,3.0,3.0,2.88,3.12,3.38,3.62,2.5,2.75,2.0,2.0,2.25,2.5,2.62,2.5,3.0,3.12,2.12,2.25,2.12,1.75,2.5,2.62,1.12,0.25,1.38,0.5,3.0,3.0,3.25,3.25,1.75,1.0,2.38,1.88,1.62,1.0,3.0,3.12,3.12,3.25,2.25,2.0,2.38,2.12,3.12,3.25,1.5,0.75,2.12,2.12,2.5,2.62,8,3.5,3.88,2.88,3.25,3.5,3.75,2.62,3.0,3.12,3.38,3.25,3.12,3.5,3.0,3.25,3.5,3.25,3.0,3.25,3.25,2.88,3.0,2.12,1.88,2.12,2.0,2.12,1.88,2.62,2.38,3.0,3.25,2.88,3.12,2.5,2.0,3.62,3.62,3.12,3.38,2.75,2.62,3.38,3.0,3.38,2.75,3.38,3.0,3.0,3.12,3.0,3.12,2.5,2.62,2.38,2.38,2.38,2.5,1.88,1.62,2.12,1.75,2.88,2.88,1.12,0.12,2.0,1.62,2.5,2.5,2.25,1.75,2.12,2.0,1.0,0.0,2.25,1.88,1.75,1.12,3.5,3.88,3.5,4.12,3.25,3.88,2.0,1.75,1.88,1.38,2.75,2.88,2.25,2.25,2.5,2.0,2.62,2.5,1.62,1.0,3.38,3.5,3.5,3.25,8,2.35,2.5,2.17,1.98,1.5,0.8,2.12,1.8,2.41,1.87,1.92,1.37,2.11,1.77,1.05,0.1,4.24,4.94,3.34,3.37,1.61,1.2,1.45,0.73,2.48,2.39,2.09,1.88,1.46,0.57,1.13,0.33,1.01,0.02,1.94,1.94,1.84,1.42,2.13,2.08,1.15,0.21,1.36,0.59,2.53,2.5,3.68,3.25,1.7,1.19,2.41,1.94,1.5,1.11,1.69,1.45,2.39,1.72,1.99,1.68,3.45,3.78,4.53,4.53,2.11,1.98,24.0
393,Film and Video Editors,3.5,3.5,3.62,3.62,3.12,3.12,3.38,3.12,2.0,1.75,1.0,0.0,3.5,3.25,3.12,3.12,2.62,2.75,3.0,3.12,2.88,2.62,3.0,3.25,2.75,2.88,2.62,2.62,2.62,2.75,2.75,2.62,3.12,3.12,2.12,2.0,2.12,1.75,1.38,0.75,1.12,0.38,1.75,1.0,2.38,2.0,1.38,0.75,1.0,0.0,1.88,1.38,1.0,0.0,2.62,2.25,3.25,3.12,2.62,2.62,2.5,2.62,3.38,3.25,1.62,1.0,1.62,1.0,2.5,2.38,8,3.75,3.88,3.75,3.5,3.62,3.88,3.5,3.5,3.5,3.38,3.5,3.5,3.38,3.25,3.38,3.38,3.25,3.5,3.62,3.88,3.38,3.62,2.25,2.25,2.25,2.0,2.38,2.62,2.62,2.88,3.0,3.0,3.0,2.88,1.0,0.0,3.5,3.38,3.5,3.12,2.88,2.75,2.38,2.5,2.38,2.25,3.12,3.0,2.62,2.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.12,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.12,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.88,3.88,2.88,3.25,2.88,3.25,1.0,0.0,1.0,0.0,1.75,1.25,1.0,0.0,2.12,1.88,2.25,2.0,1.12,0.25,3.5,2.88,3.62,2.88,8,2.98,3.43,2.44,3.01,1.34,0.5,2.47,2.93,3.26,3.02,2.09,1.74,3.66,3.69,1.01,0.04,3.92,4.83,2.67,2.56,2.5,2.44,1.28,0.45,1.92,1.73,2.27,2.29,1.46,0.92,1.13,0.36,1.0,0.0,1.52,0.94,1.35,0.88,1.56,1.51,1.02,0.08,1.08,0.21,2.48,2.51,3.65,3.92,1.55,0.69,3.06,3.38,1.76,1.17,1.3,0.91,1.38,0.58,1.5,0.65,2.91,2.72,4.44,5.01,1.28,0.5,30.0
394,Chiropractors,3.88,4.5,4.0,4.12,3.75,3.88,3.88,3.88,2.38,2.5,3.38,3.75,3.88,4.12,3.38,3.88,2.88,3.12,3.12,3.38,3.75,3.88,3.12,3.38,3.0,3.25,2.62,2.5,2.88,3.12,3.5,3.75,3.62,3.62,2.12,2.25,1.75,0.75,1.0,0.0,1.0,0.0,1.5,0.5,1.88,1.62,1.88,1.75,1.0,0.0,1.38,0.62,1.0,0.0,2.0,1.88,3.5,3.62,3.12,3.12,3.12,3.25,3.25,3.25,1.88,1.5,1.88,1.75,2.88,2.88,8,4.0,4.75,4.0,4.25,4.0,4.25,3.88,4.0,3.0,3.12,2.88,3.12,4.0,4.75,4.0,4.38,4.0,4.38,3.75,3.88,3.12,3.88,2.5,2.75,2.25,2.75,2.75,2.75,2.88,3.12,3.12,3.25,2.88,2.88,1.0,0.0,2.88,3.0,3.0,2.88,2.75,2.62,3.12,3.0,2.88,3.0,3.0,3.0,2.75,2.75,3.12,3.0,2.0,1.88,1.75,0.75,2.0,1.5,2.12,1.75,1.75,1.12,2.88,3.0,1.38,0.5,2.5,2.25,3.38,3.0,2.12,2.0,2.62,3.12,1.0,0.0,2.25,2.12,1.88,1.5,3.62,3.12,2.25,2.12,1.75,1.5,1.0,0.0,1.0,0.0,2.0,1.88,1.0,0.0,1.88,1.75,1.88,1.75,1.0,0.0,3.62,3.62,3.75,3.38,8,3.75,3.89,3.49,4.49,2.94,3.08,3.34,4.25,4.07,5.43,3.47,3.86,2.21,1.63,1.15,0.26,3.2,4.35,2.21,2.05,1.85,1.96,1.14,0.28,2.04,2.15,2.62,3.4,1.99,1.89,2.31,2.72,3.94,4.44,3.82,4.85,2.95,3.31,1.6,1.46,4.34,4.35,3.42,4.22,3.44,4.63,4.1,4.45,1.81,1.52,1.14,0.35,1.61,1.29,2.51,2.71,2.52,2.59,2.71,2.75,1.93,1.25,2.34,2.46,1.26,0.68,18.0
395,"Dentists, General",4.0,5.0,4.0,4.0,3.25,4.0,4.0,4.0,2.75,3.0,3.75,3.75,4.12,4.38,3.88,4.5,3.12,3.75,4.0,4.0,3.88,3.75,3.75,4.0,3.75,3.88,3.12,3.12,3.25,3.88,3.88,3.75,4.0,4.12,2.38,2.38,2.0,2.12,2.38,2.12,1.25,0.38,1.62,0.75,2.75,2.62,2.88,2.88,1.5,0.88,2.0,1.5,1.38,0.62,2.75,2.75,4.12,4.12,2.88,3.0,2.75,3.0,3.88,4.0,3.0,3.0,3.0,3.0,3.5,3.75,8,4.0,5.0,4.0,4.25,4.0,4.62,3.38,3.62,3.25,3.75,3.12,3.88,4.25,5.12,4.12,4.88,4.12,5.25,3.88,4.0,3.75,4.0,3.0,3.12,3.0,3.0,2.75,2.75,2.88,3.5,3.5,3.75,3.0,3.12,1.88,1.5,3.25,3.75,3.88,3.88,2.88,3.12,4.12,4.62,3.88,4.62,4.25,4.75,4.0,5.62,3.62,3.75,2.75,2.88,2.25,2.25,2.75,2.88,2.88,2.88,1.12,0.12,2.0,2.0,1.0,0.0,2.0,1.75,2.25,2.12,2.12,1.25,2.88,3.0,1.12,0.12,1.88,1.0,1.88,1.0,4.12,4.88,2.88,2.88,3.12,3.62,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,2.88,2.88,2.88,2.75,1.0,0.0,3.88,3.88,4.0,3.38,8,3.22,3.4,2.46,2.91,3.0,2.67,2.4,2.6,4.24,5.43,3.18,3.56,2.52,2.48,1.18,0.29,2.84,3.66,2.6,2.68,2.51,2.56,1.77,1.25,2.78,3.33,2.36,2.34,2.64,2.64,2.93,3.79,3.52,3.72,3.43,4.04,1.83,1.55,1.33,0.77,5.0,5.69,2.3,2.39,3.29,3.84,3.93,4.14,1.7,1.34,1.44,0.68,1.28,0.57,1.35,0.68,2.45,2.23,2.47,2.3,1.77,1.33,1.95,1.51,1.44,0.65,28.0
396,Oral and Maxillofacial Surgeons,4.0,5.25,3.88,4.0,3.5,3.88,3.88,4.12,2.62,2.75,3.5,3.88,4.0,4.75,3.88,4.5,2.88,3.38,3.88,3.88,3.75,3.88,3.62,3.5,2.75,3.25,2.62,2.75,2.88,3.5,3.25,3.88,4.12,4.38,3.12,3.38,2.0,1.88,2.12,1.88,1.0,0.0,1.5,0.5,2.75,2.38,2.88,3.0,1.88,1.38,1.88,1.5,1.88,1.25,2.75,2.62,4.12,4.12,3.25,3.25,3.0,3.5,3.38,3.25,2.0,1.5,2.0,1.5,2.75,3.12,8,4.0,5.12,3.88,4.75,4.0,5.0,3.62,4.12,3.12,3.62,3.25,3.75,4.0,5.25,4.0,4.88,4.0,5.0,3.88,4.25,3.38,3.88,2.88,3.0,2.88,3.0,2.75,2.88,2.75,2.88,3.38,3.75,3.12,3.12,1.0,0.0,3.25,4.12,3.62,3.75,2.88,3.0,4.25,5.0,3.88,5.25,4.12,5.12,4.0,5.38,3.25,3.12,2.5,2.62,2.25,2.12,2.62,2.62,2.75,3.12,1.12,0.25,1.88,1.75,1.0,0.0,1.88,1.62,2.75,2.62,2.0,1.75,2.5,2.5,1.0,0.0,1.75,1.38,1.75,0.75,4.12,4.75,2.88,3.12,3.25,3.5,1.0,0.0,1.0,0.0,2.25,2.25,1.0,0.0,2.38,2.0,2.75,2.62,1.0,0.0,3.75,3.75,3.75,3.5,8,3.41,4.07,2.72,3.01,2.77,2.54,2.8,3.18,4.32,5.03,3.38,3.75,2.02,2.0,1.17,0.17,2.99,3.5,2.23,2.17,2.35,2.49,1.69,1.34,2.69,2.68,3.05,3.31,2.49,2.31,3.43,4.21,4.41,4.77,3.75,5.22,2.4,2.43,1.76,1.9,5.0,6.61,3.11,3.99,3.45,4.72,4.4,4.76,2.17,2.5,1.43,0.5,1.89,1.7,2.11,2.45,2.58,2.82,2.84,3.03,2.21,1.92,2.48,2.68,1.75,1.4,20.0
397,Orthodontists,3.75,4.12,4.0,3.88,3.38,4.0,4.0,4.0,2.25,2.38,3.62,3.62,4.0,4.0,3.75,3.88,3.0,3.38,3.75,3.75,3.88,3.75,3.75,3.62,3.12,3.25,3.0,3.25,3.12,3.75,3.12,3.38,3.88,3.62,3.25,3.88,2.0,1.75,2.0,1.25,1.12,0.12,1.25,0.25,2.5,2.75,2.25,2.25,1.0,0.0,2.0,1.12,1.0,0.0,2.12,2.12,3.88,3.75,3.12,3.0,2.88,2.88,3.75,4.0,1.88,1.5,2.12,1.88,3.12,3.25,8,4.0,4.12,3.88,4.0,4.0,4.0,3.62,4.0,3.25,3.12,3.0,3.25,4.12,4.88,4.0,4.0,4.0,4.0,3.62,3.88,3.38,3.5,2.5,2.88,2.62,2.62,2.5,2.5,2.38,2.38,2.88,3.0,2.75,2.88,1.0,0.0,3.12,3.5,3.12,3.38,2.88,2.88,4.0,3.75,3.5,3.88,4.0,4.12,3.12,4.0,2.88,2.88,2.12,1.75,2.0,1.38,2.0,1.5,2.0,1.38,1.0,0.0,2.0,1.5,1.0,0.0,1.0,0.0,1.62,1.0,1.0,0.0,2.12,1.88,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.25,2.88,2.88,2.62,2.88,1.0,0.0,1.0,0.0,2.12,2.25,1.0,0.0,2.0,1.88,2.12,2.0,1.0,0.0,3.75,3.12,3.88,3.25,8,3.39,3.71,2.49,3.12,3.4,3.22,3.4,3.92,4.11,4.74,3.11,3.66,1.96,2.07,1.12,0.24,2.61,3.0,2.62,2.78,2.11,2.13,1.19,0.4,2.2,2.06,3.1,3.83,3.32,3.36,2.71,3.39,4.06,4.47,3.38,3.57,2.03,1.93,1.15,0.35,4.82,5.8,1.85,1.68,2.64,3.17,3.8,4.4,1.4,0.65,1.22,0.45,1.21,0.28,1.53,1.08,1.76,1.35,2.31,2.28,1.96,1.08,1.98,1.82,1.31,0.57,20.0
398,Prosthodontists,3.5,3.88,4.0,3.88,3.38,3.38,4.0,3.88,2.12,2.5,3.0,3.12,3.88,4.0,3.0,3.25,2.88,3.12,3.5,3.5,3.88,3.75,3.25,3.12,2.88,3.0,2.75,2.88,3.25,3.25,3.25,3.5,3.75,3.75,3.0,3.62,2.12,2.12,2.0,1.38,1.38,0.38,1.62,0.62,2.5,2.5,2.25,2.38,1.75,1.12,2.38,2.25,1.75,1.0,2.5,3.0,3.38,3.38,2.75,2.5,2.5,2.5,3.25,3.38,2.0,2.0,2.25,2.0,3.25,3.25,8,4.0,4.0,3.5,3.88,4.12,4.0,3.25,3.75,3.12,3.38,3.0,3.0,3.88,4.0,3.75,3.88,3.62,3.88,3.12,3.38,3.0,3.0,2.62,2.5,2.12,2.38,2.38,2.0,2.25,2.25,2.75,2.88,2.5,2.62,1.25,0.25,3.38,4.12,3.25,2.88,2.88,2.5,3.38,4.0,3.5,3.88,3.75,4.12,3.12,4.12,2.38,2.62,2.0,1.88,2.0,1.5,2.12,2.0,2.0,1.62,1.12,0.12,2.0,1.62,1.0,0.0,1.88,1.0,2.12,2.0,2.0,1.0,2.25,2.12,1.0,0.0,1.88,1.0,1.75,0.88,4.12,4.25,2.75,2.75,3.12,3.12,1.0,0.0,1.0,0.0,2.12,1.88,1.0,0.0,2.25,2.12,2.12,2.0,1.0,0.0,3.62,3.75,3.62,3.12,8,3.6,4.37,2.34,2.61,2.99,2.88,2.74,3.28,4.33,5.47,3.18,3.79,2.88,3.69,1.08,0.08,2.41,2.58,3.53,4.42,3.04,3.56,1.61,0.98,3.24,3.94,2.52,2.92,3.18,3.57,3.67,4.76,3.6,4.31,3.79,4.81,2.23,2.18,1.29,0.49,5.0,6.38,2.66,2.7,3.25,4.28,3.67,3.97,1.41,0.68,2.3,2.04,1.67,1.26,1.58,1.21,2.42,2.43,2.49,2.87,1.48,0.73,1.96,1.93,1.27,0.49,20.0
399,Dietitians and Nutritionists,4.12,4.88,4.0,4.0,3.88,4.25,4.0,4.12,2.75,2.88,3.12,3.62,4.0,4.0,3.38,4.0,3.88,3.88,4.0,4.12,3.88,4.38,3.88,3.88,3.38,4.0,3.25,3.88,3.88,4.0,3.62,4.0,3.62,4.0,3.12,3.5,2.0,1.12,1.0,0.0,1.0,0.0,2.0,1.25,2.0,2.12,1.0,0.0,1.0,0.0,1.75,1.38,1.0,0.0,2.88,3.12,3.75,4.0,3.25,3.75,3.0,3.75,3.12,3.75,2.88,3.62,2.88,3.25,3.12,3.75,8,4.0,4.62,4.0,4.25,4.0,4.75,4.0,4.38,3.25,3.88,3.62,3.88,4.0,4.0,4.0,4.0,3.5,4.0,3.88,3.88,3.75,3.88,2.88,3.0,3.0,3.12,2.88,2.88,2.12,2.5,2.88,2.88,2.88,2.88,1.0,0.0,2.62,2.62,3.0,2.88,2.88,2.38,1.0,0.0,1.12,0.25,2.25,2.12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.88,1.5,1.12,0.12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.38,3.75,2.88,2.75,2.25,2.12,1.0,0.0,1.0,0.0,1.75,0.88,1.0,0.0,2.12,2.0,2.25,1.88,1.0,0.0,3.5,3.88,3.88,4.0,8,3.18,3.64,3.05,4.14,2.36,2.32,2.45,2.77,4.3,5.3,2.87,3.26,1.87,1.87,2.7,2.65,2.96,3.48,1.61,1.48,1.43,0.91,1.13,0.43,1.48,0.96,3.3,4.09,1.61,1.04,3.17,3.57,4.13,4.13,3.81,4.78,2.83,3.87,1.39,0.83,4.0,3.95,3.59,4.5,4.24,5.48,4.18,4.36,2.0,1.65,1.04,0.04,1.43,0.78,2.52,3.43,2.3,2.26,2.96,2.74,1.91,1.26,2.87,3.17,1.36,0.77,22.0
400,Optometrists,3.62,4.75,4.0,4.38,3.62,3.62,3.88,4.12,3.0,3.12,3.75,4.12,4.0,4.38,3.38,3.88,2.75,3.25,3.12,3.5,3.5,3.75,3.25,3.25,3.12,3.38,2.75,2.75,3.0,3.0,3.38,3.62,3.38,3.62,2.12,2.25,1.88,1.0,1.38,0.5,1.0,0.0,1.62,0.62,2.0,1.75,2.25,2.62,1.0,0.0,2.0,2.0,1.0,0.0,2.5,3.0,3.38,3.88,2.88,3.0,3.0,3.12,3.0,3.0,2.12,2.0,2.25,2.25,2.88,2.88,8,4.0,5.0,3.75,4.5,4.0,4.38,3.62,3.88,3.0,3.25,3.0,3.0,4.0,5.12,4.12,4.62,4.12,5.12,3.75,4.0,3.5,4.12,3.0,3.12,3.0,3.5,2.38,2.5,3.12,3.38,3.62,4.12,3.25,3.38,1.0,0.0,3.0,3.38,3.25,3.0,2.88,2.75,3.38,4.0,3.12,3.25,3.5,4.25,3.38,4.12,2.5,2.25,2.0,2.12,1.88,1.25,1.88,1.62,2.0,1.75,1.12,0.12,1.5,0.62,1.0,0.0,1.0,0.0,2.38,2.12,1.0,0.0,1.25,0.25,1.0,0.0,1.0,0.0,1.0,0.0,4.25,4.5,3.12,3.75,3.12,3.12,1.25,0.25,1.0,0.0,2.5,2.12,1.0,0.0,2.0,2.0,1.88,1.62,1.0,0.0,3.62,3.75,3.62,3.5,8,3.61,4.04,3.09,4.09,3.13,3.43,3.26,3.91,4.52,4.91,3.22,3.74,2.39,2.74,1.0,0.0,2.65,3.39,1.87,1.48,1.57,1.3,1.04,0.09,1.78,1.7,3.7,4.09,3.09,3.26,3.35,4.0,4.3,4.7,3.87,4.48,2.3,2.48,1.43,1.09,4.73,5.41,3.05,4.0,2.91,3.77,3.82,4.05,1.83,1.7,1.04,0.13,1.22,0.57,1.57,1.43,2.64,2.32,2.95,2.86,1.73,1.05,2.27,2.41,1.52,1.04,23.0
401,Pharmacists,4.12,4.88,4.0,4.25,3.88,4.0,3.88,4.12,3.38,3.38,3.75,3.75,3.88,4.38,3.62,3.88,3.0,3.5,3.88,4.25,3.5,3.75,3.38,3.62,3.0,3.12,3.0,3.0,3.88,3.88,3.88,3.75,3.5,3.5,2.75,2.88,1.75,0.75,1.25,0.25,1.0,0.0,1.62,0.75,2.12,1.88,1.12,0.12,1.0,0.0,1.88,1.12,1.0,0.0,2.5,2.5,3.75,3.75,3.12,3.0,2.88,3.38,3.62,3.62,2.25,2.0,2.75,2.75,3.5,3.5,8,4.25,4.75,4.25,4.62,4.12,4.62,3.88,4.5,3.0,3.12,2.88,3.25,4.12,4.12,3.88,4.0,3.88,4.12,3.75,3.88,3.75,4.12,3.38,3.5,3.25,3.62,2.75,3.0,2.5,2.75,2.88,3.0,3.12,3.0,1.12,0.12,2.5,2.5,3.38,3.0,3.0,2.88,2.75,2.75,2.62,2.5,3.0,3.0,2.12,2.12,2.0,1.88,1.0,0.0,1.0,0.0,1.0,0.0,1.12,0.12,1.88,0.88,2.0,1.38,1.0,0.0,1.25,0.25,2.25,2.25,2.0,1.5,1.88,1.12,1.0,0.0,1.75,1.12,1.38,0.38,4.12,4.62,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1.75,0.88,1.0,0.0,1.75,1.5,2.38,2.0,1.0,0.0,3.75,3.75,3.88,3.62,8,3.27,3.46,3.06,4.01,2.24,1.96,2.53,2.55,4.09,5.03,2.23,2.6,2.68,2.87,1.06,0.11,3.25,3.79,1.42,0.79,1.3,0.7,1.01,0.01,1.3,0.65,3.82,4.37,1.68,1.12,3.74,4.64,3.64,4.06,3.23,4.69,1.82,1.56,1.2,0.42,4.28,4.53,3.26,3.75,2.86,3.73,3.65,3.55,1.58,0.77,1.0,0.0,1.07,0.14,1.57,1.35,2.2,1.87,3.35,3.44,2.23,1.44,2.02,1.86,1.39,0.74,41.0
